NUMBER,X_IMAGE,Y_IMAGE,X_WORLD,Y_WORLD,FLUX_APER,FLUXERR_APER,MAG_APER,MAGERR_APER,THRESHOLD,FLUX_RADIUS,FLAGS,NITER_MODEL
1598,71.5737,2672.7852,214.11631512,52.629846013,50.49352,0.3433603,-4.2581,0.0074,0.1480887,9.731,0,56
1599,1085.155,2564.479,214.18311947,52.580041826,3.004498,0.2677459,-1.1944,0.0968,0.1480887,1.964,0,80
1600,4278.8896,2583.3728,214.41891798,52.438953541,6.43948,0.2738979,-2.0221,0.0462,0.1480887,3.989,0,55
1601,1558.9619,2578.6165,214.21902475,52.559647886,15.30817,0.289662,-2.9623,0.0205,0.1480887,2.603,3,44
1602,1482.9923,2565.6831,214.21249111,52.562440858,2.70524,0.267728,-1.0805,0.1075,0.1480887,2.048,0,25
1603,2759.415,2567.7722,214.3064388,52.505841441,2.616984,0.2675681,-1.0445,0.111,0.1480887,2.24,0,53
1604,3817.252,2576.6733,214.38463831,52.459198722,7.112725,0.2753426,-2.1301,0.042,0.1480887,1.889,0,53
1605,4926.9829,2571.5186,214.46543746,52.409565943,2.746387,0.2678025,-1.0969,0.1059,0.1480887,2.073,0,71
1606,4225.3569,2580.9619,214.41482509,52.44122877,4.830662,0.2715513,-1.71,0.061,0.1480887,2.876,0,44
1607,2915.7131,2580.4717,214.31883474,52.499462206,3.749155,0.2685694,-1.4348,0.0778,0.1480887,2.433,0,72
1608,4091.0205,2584.8967,214.40528164,52.447383607,4.39399,0.2702513,-1.6071,0.0668,0.1480887,3.614,0,28
1609,1914.1528,2591.1418,214.24606012,52.544438635,9.768684,0.280483,-2.4746,0.0312,0.1480887,2.576,0,36
1610,1221.5574,2588.4995,214.19491633,52.575065525,10.23194,0.2797821,-2.5249,0.0297,0.1480887,2.181,0,48
1611,965.5062,2584.5688,214.17577481,52.586250274,3.354738,0.268118,-1.3141,0.0868,0.1480887,2.168,0,34
1612,3369.4963,2590.366,214.35283369,52.479728141,4.206944,0.2693949,-1.5599,0.0695,0.1480887,3.439,0,35
1613,2419.8425,2588.1692,214.28299911,52.521843569,3.067887,0.2689066,-1.2171,0.0952,0.1480887,2.172,0,61
1614,1067.5128,2599.7839,214.18439835,52.582406339,11.25904,0.2825522,-2.6288,0.0273,0.1480887,3.132,0,39
1615,661.5042,2587.0542,214.15355823,52.599846129,2.906851,0.2662543,-1.1586,0.0995,0.1480887,1.974,0,47
1616,4481.0977,2607.2598,214.43545338,52.431018085,5.750712,0.2713856,-1.8993,0.0513,0.1480887,5.881,0,46
1617,1444.4731,2591.4885,214.21154119,52.56530627,2.573563,0.2669641,-1.0263,0.1127,0.1480887,2.715,0,84
1618,217.3564,2610.5994,214.1225292,52.620595178,6.745269,0.275205,-2.0725,0.0443,0.1480887,6.099,0,43
1619,3885.0894,2594.8376,214.39093221,52.456991837,3.389239,0.2681804,-1.3253,0.0859,0.1480887,2.759,0,40
1620,290.8379,2599.3889,214.12713062,52.616834955,8.215454,0.277784,-2.2866,0.0367,0.1480887,1.962,0,22
1621,1249.4791,2599.489,214.19777425,52.574318726,6.245083,0.2735535,-1.9888,0.0476,0.1480887,2.914,0,25
1622,1068.752,2621.3584,214.18606509,52.583317929,33.16076,0.3183753,-3.8016,0.0104,0.1480887,3.786,0,26
1623,893.5535,2600.0498,214.17160523,52.590135934,4.431738,0.2710968,-1.6164,0.0664,0.1480887,2.04,0,48
1624,671.4954,2642.5652,214.1583483,52.601890998,583.7347,0.7967188,-6.9155,0.0015,0.1480887,1.97,0,47
1625,3108.8533,2594.8489,214.33405154,52.491518669,2.660224,0.2679085,-1.0623,0.1094,0.1480887,2.729,0,81
1626,4968.481,2602.8552,214.47075784,52.40911591,5.157739,0.2705832,-1.7811,0.057,0.1480887,2.196,0,25
1627,2550.8748,2604.3931,214.29380539,52.516747197,4.799595,0.2717541,-1.703,0.0615,0.1480887,1.857,0,34
1628,3185.6836,2610.6328,214.34083818,52.488808167,3.696016,0.2692565,-1.4193,0.0791,0.1480887,3.71,0,55
1629,4882.1362,2614.7888,214.46532037,52.413494635,7.117109,0.2758595,-2.1308,0.0421,0.1480887,3.037,0,32
1630,281.4568,2612.0884,214.12736607,52.617820257,3.659855,0.2676226,-1.4087,0.0794,0.1480887,2.636,0,64
1631,413.4954,2617.1096,214.13747016,52.61219126,10.79618,0.2810084,-2.5832,0.0283,0.1480887,2.301,0,39
1632,3492.3938,2612.9563,214.36349036,52.475271769,3.2033,0.2688899,-1.264,0.0912,0.1480887,2.615,0,37
1633,1626.2081,2619.2607,214.2269395,52.558482619,10.27193,0.2816013,-2.5291,0.0298,0.1480887,1.655,0,49
1634,240.2326,2623.936,214.12519055,52.620179053,7.749481,0.2767157,-2.2232,0.0388,0.1480887,3.511,0,46
1635,3271.6042,2615.2048,214.34747165,52.485191845,2.414403,0.2669378,-0.957,0.1201,0.1480887,2.186,0,79
1636,3371.0608,2623.0378,214.35533431,52.481118919,5.396579,0.2728176,-1.8303,0.0549,0.1480887,2.64,0,34
1637,2734.1262,2628.375,214.30900841,52.509675943,8.888681,0.2787054,-2.3721,0.0341,0.1480887,3.275,0,26
1638,1734.3384,2621.8479,214.23508123,52.553797709,2.408911,0.2671906,-0.9546,0.1205,0.1480887,2.583,0,131
1639,4326.4146,2622.6682,214.42526448,52.438592719,4.237093,0.2707483,-1.5677,0.0694,0.1480887,1.569,0,29
1640,286.1023,2644.9812,214.13011076,52.619089088,12.18923,0.2838975,-2.7149,0.0253,0.1480887,3.234,0,35
1641,2612.3452,2664.5908,214.30271452,52.516708244,72.13712,0.3730589,-4.6454,0.0056,0.1480887,4.605,0,22
1642,4740.769,2624.8833,214.45572592,52.420241572,2.774093,0.2675906,-1.1078,0.1048,0.1480887,2.359,0,63
1643,1492.5178,2631.5688,214.21800323,52.564968618,8.427124,0.2776483,-2.3142,0.0358,0.1480887,1.942,0,32
1644,1389.3734,2650.8232,214.21181961,52.570409248,96.42886,0.4034078,-4.9605,0.0045,0.1480887,2.168,0,43
1645,321.5002,2629.2383,214.13157179,52.616813875,4.649621,0.2696708,-1.6685,0.063,0.1480887,1.69,0,30
1646,511.9461,2642.418,214.1465771,52.608960231,13.71871,0.2874768,-2.8433,0.0228,0.1480887,3.235,0,39
1647,2634.9021,2652.1216,214.30345969,52.515148035,24.89868,0.3046089,-3.4904,0.0133,0.1480887,3.167,0,28
1648,963.9861,2635.9124,214.17941222,52.588618219,4.431508,0.2705781,-1.6164,0.0663,0.1480887,2.824,0,55
1649,1718.235,2636.6934,214.23498112,52.555177351,3.12319,0.2676988,-1.2365,0.0931,0.1480887,1.934,0,70
1650,2292.3091,2641.5708,214.27753183,52.529899034,3.160191,0.2677658,-1.2493,0.092,0.1480887,3.144,0,19
1651,348.2318,2659.7126,214.13576874,52.616994934,29.91335,0.3129407,-3.6897,0.0114,0.1480887,3.899,2,33
1652,248.4863,2645.2783,214.12735795,52.620770089,4.009459,0.2695603,-1.5077,0.073,0.1480887,2.914,0,37
1653,4849.4946,2648.8267,214.46542089,52.41646763,4.78335,0.2706901,-1.6993,0.0615,0.1480887,3.577,0,28
1654,1072.1469,2659.4041,214.18909355,52.584871743,6.685601,0.2750998,-2.0629,0.0447,0.1480887,3.207,0,44
1655,4874.4062,2648.3635,214.46720751,52.415337327,6.638858,0.2750174,-2.0552,0.045,0.1480887,2.515,0,36
1656,4844.9644,2672.7168,214.46683466,52.417735608,8.20138,0.2772537,-2.2847,0.0367,0.1480887,4.867,0,39
1657,2550.0923,2653.0784,214.29730344,52.518959844,4.787491,0.2709567,-1.7003,0.0615,0.1480887,3.159,0,52
1658,863.7957,2718.7095,214.17807905,52.596772974,23.02117,0.3023017,-3.4053,0.0143,0.1480887,4.82,0,30
1659,4114.8472,2657.5308,214.41232993,52.449567259,5.937347,0.2735209,-1.934,0.05,0.1480887,4.656,2,49
1660,334.0494,2665.0425,214.13511206,52.617862705,9.443219,0.2799196,-2.4378,0.0322,0.1480887,3.843,2,26
1661,362.8628,2649.1528,214.13607652,52.615872808,3.405155,0.268993,-1.3303,0.0858,0.1480887,2.299,0,45
1662,4047.2622,2646.5967,214.40658469,52.452086988,3.070967,0.2689122,-1.2182,0.0951,0.1480887,2.451,0,17
1663,850.4139,2655.5859,214.17248286,52.594538212,7.771985,0.2765014,-2.2263,0.0386,0.1480887,2.399,0,41
1664,1035.6086,2659.2268,214.18638986,52.586485034,5.225162,0.2719971,-1.7952,0.0565,0.1480887,3.692,0,45
1665,2595.2717,2697.054,214.30383217,52.51891908,533.6119,0.7658713,-6.8181,0.0016,0.1480887,1.952,0,27
1666,4039.0198,2649.0359,214.40615948,52.452562778,3.254761,0.2684604,-1.2813,0.0896,0.1480887,2.481,0,33
1667,2235.8435,2650.7537,214.27405444,52.532818436,3.088641,0.2684217,-1.2244,0.0944,0.1480887,2.737,0,46
1668,4597.5781,2654.0374,214.44738715,52.427919791,4.256245,0.2702638,-1.5726,0.069,0.1480887,1.698,0,30
1669,3928.0344,2654.3113,214.39841992,52.45773767,2.698892,0.2674542,-1.078,0.1076,0.1480887,2.701,0,41
1670,524.1479,2663.9226,214.14904713,52.60938307,8.285342,0.2768941,-2.2958,0.0363,0.1480887,1.901,0,21
1671,889.6996,2658.9951,214.17562599,52.592948164,2.807606,0.2671264,-1.1208,0.1033,0.1480887,2.119,0,54
1672,4381.981,2700.7866,214.4350347,52.439606899,330.6486,0.6243468,-6.2984,0.0021,0.1480887,1.934,0,49
1673,4371.937,2659.5242,214.43128626,52.438211748,2.646992,0.2665715,-1.0569,0.1094,0.1480887,1.995,0,49
1674,4675.0991,2684.6101,214.45528763,52.425832189,24.98231,0.304742,-3.4941,0.0132,0.1480887,1.876,0,51
1675,2209.2646,2690.5503,214.27500834,52.535779972,44.30926,0.3347199,-4.1162,0.0082,0.1480887,1.922,0,47
1676,2031.4375,2687.929,214.26174958,52.543561929,9.984939,0.2806067,-2.4984,0.0305,0.1480887,2.8,0,37
1677,4392.2969,2679.2529,214.43421644,52.438186171,4.196356,0.2685932,-1.5572,0.0695,0.1480887,2.532,0,36
1678,1064.9008,2680.1099,214.19007218,52.586120862,3.415708,0.2674423,-1.3337,0.085,0.1480887,2.298,0,60
1679,2402.801,2692.4509,214.28936344,52.527266282,8.046084,0.2774881,-2.264,0.0375,0.1480887,3.881,0,47
1680,2203.178,2679.3184,214.27374078,52.535547777,3.559452,0.2690104,-1.3785,0.0821,0.1480887,3.162,0,45
1681,1620.0045,2677.0195,214.2307014,52.561344179,2.69233,0.2677046,-1.0753,0.108,0.1480887,2.296,0,30
1682,3830.9751,2708.8435,214.39529603,52.464492878,34.54277,0.3204739,-3.8459,0.0101,0.1480887,3.88,0,26
1683,2635.9189,2681.4873,214.30567908,52.516416306,3.863049,0.269036,-1.4673,0.0756,0.1480887,2.726,0,32
1684,256.7271,2726.0447,214.13386459,52.624025894,16.8208,0.2917032,-3.0646,0.0188,0.1480887,6.11,0,53
1685,823.4729,2689.9309,214.17300637,52.597272326,22.59068,0.300678,-3.3848,0.0145,0.1480887,1.907,0,20
1686,1010.2556,2692.7764,214.18697301,52.589113008,9.314048,0.2794447,-2.4228,0.0326,0.1480887,3.429,0,34
1687,4824.5957,2683.3757,214.46612462,52.419118596,3.581012,0.2695704,-1.385,0.0818,0.1480887,2.094,0,45
1688,4448.5581,2691.136,214.4391994,52.436211683,12.52197,0.284712,-2.7442,0.0247,0.1480887,2.117,0,37
1689,2447.9797,2682.8022,214.29197655,52.524827125,3.476748,0.2693827,-1.3529,0.0841,0.1480887,2.433,0,35
1690,3040.0525,2701.1841,214.3367716,52.499331885,4.000482,0.2705836,-1.5053,0.0735,0.1480887,4.277,2,66
1691,2937.0034,2684.5056,214.32799433,52.503167788,2.505569,0.2665774,-0.9973,0.1155,0.1480887,1.886,0,27
1692,4752.7246,2696.1909,214.46180778,52.422891772,4.974453,0.2720661,-1.7419,0.0594,0.1480887,2.55,0,32
1693,4770.1597,2698.6035,214.46325834,52.422222895,3.539489,0.2694957,-1.3724,0.0827,0.1480887,2.27,0,43
1694,4550.043,2705.999,214.44770663,52.432356184,5.657887,0.2732818,-1.8816,0.0525,0.1480887,3.024,0,27
1695,191.0721,2705.1533,214.12749563,52.626000062,9.481516,0.279233,-2.4422,0.032,0.1480887,1.791,0,41
1696,3217.6094,2700.2043,214.34972086,52.491392609,2.776693,0.2678574,-1.1088,0.1048,0.1480887,2.008,0,110
1697,4242.7773,2708.6411,214.42542457,52.446155084,6.320644,0.2741998,-2.0019,0.0471,0.1480887,2.612,0,22
1698,2549.0669,2709.0308,214.30131478,52.521508244,6.682969,0.2748399,-2.0624,0.0447,0.1480887,1.851,0,48
1699,3179.3396,2713.1511,214.34786049,52.493673226,5.762968,0.2732115,-1.9016,0.0515,0.1480887,3.327,0,28
1700,1645.8898,2710.5505,214.23505447,52.561696161,3.877491,0.2685399,-1.4714,0.0752,0.1480887,1.84,0,55
1701,4079.3914,2712.6965,214.41376418,52.453609191,3.397373,0.2681952,-1.3279,0.0857,0.1480887,1.902,0,29
1702,2986.4934,2710.9871,214.33355905,52.502151529,2.521051,0.2668687,-1.004,0.115,0.1480887,2.335,0,31
1703,471.108,2713.6641,214.14876971,52.613964819,4.250094,0.2692121,-1.571,0.0688,0.1480887,2.006,0,38
1704,1542.4686,2719.7954,214.22812193,52.566701794,9.403161,0.2793482,-2.4332,0.0323,0.1480887,1.842,0,43
1705,3135.0186,2714.176,214.34468531,52.495689961,3.683327,0.2692336,-1.4156,0.0794,0.1480887,1.884,0,22
1706,3929.8728,2731.6731,214.40420505,52.461111502,15.19271,0.2884973,-2.9541,0.0206,0.1480887,2.76,0,38
1707,1322.5046,2742.3132,214.21358059,52.577474664,18.22814,0.2935563,-3.1519,0.0175,0.1480887,4.148,0,47
1708,500.3755,2720.7283,214.15144348,52.612983527,3.265602,0.2687413,-1.2849,0.0894,0.1480887,2.502,0,76
1709,4719.6538,2737.1677,214.46238357,52.426193602,19.81766,0.2973534,-3.2426,0.0163,0.1480887,3.205,0,25
1710,3230.5525,2727.3813,214.35265494,52.492031803,5.575383,0.2731353,-1.8657,0.0532,0.1480887,2.69,0,34
1711,1237.3207,2722.1289,214.20583601,52.580351533,2.93006,0.267086,-1.1672,0.099,0.1480887,2.745,0,110
1712,174.0168,2748.2126,214.12938255,52.628686827,10.69116,0.2818249,-2.5726,0.0286,0.1480887,4.017,0,25
1713,2646.9795,2728.5061,214.3099253,52.518027692,3.016743,0.2675059,-1.1988,0.0963,0.1480887,2.967,0,40
1714,4200.856,2737.8853,214.42449328,52.449327181,18.01147,0.2929586,-3.1389,0.0177,0.1480887,1.767,0,40
1715,2466.3298,2735.7363,214.29719045,52.526379671,3.819805,0.268697,-1.4551,0.0764,0.1480887,2.446,0,43
1716,2134.3904,2742.0833,214.27327101,52.54141217,7.470137,0.2762256,-2.1833,0.0402,0.1480887,3.031,0,20
1717,2481.9346,2735.7029,214.29833387,52.525684715,3.376677,0.2673715,-1.3212,0.086,0.1480887,2.969,0,44
1718,4053.7957,2733.5842,214.41341647,52.455681341,2.387324,0.2671514,-0.9448,0.1215,0.1480887,1.66,0,50
1719,1625.4093,2748.7358,214.23633723,52.564315088,10.11593,0.2813324,-2.5125,0.0302,0.1480887,2.511,0,39
1720,4501.9194,2753.8125,214.4476801,52.436633594,3.529499,0.2692171,-1.3693,0.0828,0.1480887,4.07,0,78
1721,4110.6787,2751.0681,214.41885701,52.453930173,7.607374,0.2751944,-2.2031,0.0393,0.1480887,3.275,0,55
1722,3139.8542,2748.2927,214.347532,52.497000028,6.693434,0.2730653,-2.0641,0.0443,0.1480887,2.318,0,37
1723,2133.9746,2750.8113,214.27387801,52.541821206,12.00815,0.2838353,-2.6987,0.0257,0.1480887,2.013,0,27
1724,2157.9177,2743.6985,214.27511777,52.54043926,3.743553,0.2682979,-1.4332,0.0778,0.1480887,2.217,0,50
1725,3706.3608,2746.925,214.38895113,52.471739156,4.930779,0.2712131,-1.7323,0.0597,0.1480887,2.689,0,45
1726,4751.5835,2767.3933,214.46692543,52.426120357,7.126582,0.2756217,-2.1322,0.042,0.1480887,4.34,0,56
1727,805.5773,2745.6321,214.17575635,52.600562093,3.132154,0.2685003,-1.2396,0.0931,0.1480887,2.771,0,36
1728,3773.0237,2765.8945,214.39521942,52.469620284,53.40536,0.3470451,-4.319,0.0071,0.1480887,1.918,0,31
1729,3632.9092,2761.8457,214.38466053,52.475673941,8.259952,0.276596,-2.2924,0.0364,0.1480887,3.857,0,58
1730,3676.0957,2761.9304,214.38783037,52.473756188,8.261786,0.2771062,-2.2927,0.0364,0.1480887,3.977,0,40
1731,694.9149,2764.6118,214.16898839,52.606321702,18.16437,0.2944059,-3.1481,0.0176,0.1480887,2.062,0,42
1732,4639.998,2752.0,214.45764396,52.430403409,2.610025,0.2667674,-1.0416,0.111,0.1480887,1.619,0,26
1733,963.2714,2759.1382,214.18835979,52.594170751,4.746825,0.2703652,-1.691,0.0619,0.1480887,2.636,0,38
1734,4953.9028,2762.0364,214.48131912,52.416868435,3.881145,0.2685465,-1.4724,0.0751,0.1480887,2.284,0,39
1735,2278.4705,2757.1985,214.28496074,52.535687343,3.396545,0.2689775,-1.3276,0.086,0.1480887,1.958,0,40
1736,577.8653,2799.8728,214.16293719,52.613093872,37.22793,0.3234294,-3.9272,0.0094,0.1480887,4.384,0,35
1737,2074.467,2770.2517,214.27092516,52.545334655,6.30157,0.274166,-1.9986,0.0472,0.1480887,3.159,0,45
1738,491.7336,2763.2324,214.15391105,52.615271885,4.98342,0.271824,-1.7438,0.0592,0.1480887,2.433,0,35
1739,3294.9548,2764.5139,214.36008895,52.490827169,5.34567,0.2716959,-1.82,0.0552,0.1480887,1.939,0,25
1740,4339.4521,2764.7874,214.43659868,52.444357933,3.050245,0.2688748,-1.2108,0.0957,0.1480887,1.942,0,51
1741,4040.78,2778.2898,214.41572949,52.458257258,14.11054,0.2874056,-2.8739,0.0221,0.1480887,2.506,0,32
1742,4706.9316,2778.4622,214.46447018,52.428603249,5.854488,0.2723452,-1.9187,0.0505,0.1480887,1.909,0,36
1743,1911.3126,2785.178,214.26002336,52.553249819,23.24501,0.3021965,-3.4158,0.0141,0.1480887,1.907,0,36
1744,2099.0491,2780.6985,214.2734948,52.544710116,4.591393,0.2698263,-1.6549,0.0638,0.1480887,2.238,0,47
1745,4813.7124,2777.9155,214.47223497,52.423822391,3.022232,0.2672534,-1.2008,0.096,0.1480887,1.906,0,70
1746,2689.8281,2779.8823,214.31682342,52.518420817,3.043526,0.2680785,-1.2084,0.0957,0.1480887,2.724,0,32
1747,1821.3867,2780.2334,214.25305071,52.557022447,2.181107,0.2665136,-0.8467,0.1327,0.1480887,1.443,0,35
1748,433.5583,2788.8943,214.15149637,52.619002107,7.664039,0.2758036,-2.2111,0.0391,0.1480887,1.747,0,44
1749,1320.6089,2814.7998,214.21873628,52.580804958,8.603113,0.2779556,-2.3366,0.0351,0.1480887,5.301,0,35
1750,468.093,2802.4231,214.15503097,52.618076894,58.24606,0.3539442,-4.4132,0.0066,0.1480887,1.854,0,56
1751,3645.6548,2787.5383,214.38747115,52.476254747,3.251777,0.2689773,-1.2803,0.0898,0.1480887,2.109,0,35
1752,2500.5078,2787.5112,214.30348225,52.527176711,2.62482,0.2665311,-1.0477,0.1103,0.1480887,3.067,2,74
1753,2692.4141,2801.5635,214.31859711,52.519275446,8.799719,0.2785505,-2.3612,0.0344,0.1480887,2.206,0,50
1754,887.9714,2789.7048,214.185046,52.598881227,2.625437,0.2665323,-1.048,0.1102,0.1480887,2.442,0,45
1755,2808.7756,2805.7422,214.32744211,52.514289476,3.474977,0.2691189,-1.3524,0.0841,0.1480887,6.712,0,39
1756,2672.9897,2800.2722,214.31707704,52.52008115,7.332393,0.2759837,-2.1631,0.0409,0.1480887,1.753,0,39
1757,4475.7842,2793.3962,214.44866048,52.439564459,2.894911,0.2680714,-1.1541,0.1006,0.1480887,2.192,0,57
1758,1436.6724,2796.5642,214.22594559,52.574836055,2.952247,0.2681751,-1.1754,0.0986,0.1480887,2.087,0,28
1759,364.7223,2794.0474,214.14679688,52.622285745,2.891011,0.2672778,-1.1526,0.1004,0.1480887,1.678,0,24
1760,2875.6047,2806.1372,214.33237462,52.51133598,9.461901,0.2802026,-2.4399,0.0322,0.1480887,1.929,0,57
1761,4798.8271,2798.271,214.47263415,52.425393837,2.722075,0.2680205,-1.0872,0.1069,0.1480887,2.248,16,26
1762,1107.0228,2863.2473,214.20655203,52.592454972,1067.764,1.051194,-7.5712,0.0011,0.1480887,1.955,0,49
1763,2112.7205,2808.8555,214.27655644,52.545362675,5.884954,0.2718837,-1.9244,0.0502,0.1480887,2.134,0,30
1764,2095.3101,2814.5881,214.27569582,52.546392665,6.934859,0.2752841,-2.1026,0.0431,0.1480887,2.782,0,59
1765,3529.5022,2812.2002,214.3807629,52.482524541,3.253324,0.2679345,-1.2808,0.0894,0.1480887,1.822,0,57
1766,2023.0497,2821.675,214.27090301,52.549919884,10.44882,0.2811579,-2.5477,0.0292,0.1480887,1.733,0,59
1767,4264.4658,2832.22,214.43603909,52.450707338,18.05583,0.2944655,-3.1415,0.0177,0.1480887,3.115,0,35
1768,1665.6473,2820.2136,214.2445185,52.565728267,3.776472,0.2699218,-1.4427,0.0776,0.1480887,2.122,0,45
1769,182.5465,2827.6909,214.13581774,52.631871965,3.734046,0.267757,-1.4304,0.0779,0.1480887,2.945,0,69
1770,4450.3667,2837.6809,214.45003694,52.442673193,5.146643,0.2718571,-1.7788,0.0574,0.1480887,3.049,0,44
1771,2505.5364,2834.7566,214.30730308,52.529066388,6.216592,0.2740156,-1.9839,0.0479,0.1480887,3.839,0,45
1772,386.5836,2840.7788,214.15182297,52.623410939,7.050788,0.2754883,-2.1206,0.0424,0.1480887,3.974,0,40
1773,1082.2153,2825.9763,214.20200229,52.591886601,3.744908,0.2693445,-1.4336,0.0781,0.1480887,1.751,0,46
1774,1058.1552,2843.5537,214.2015147,52.593741697,32.26807,0.316791,-3.7719,0.0107,0.1480887,2.274,0,18
1775,4467.8989,2829.365,214.4507116,52.441521207,3.139802,0.2672042,-1.2423,0.0924,0.1480887,2.197,0,46
1776,2010.1564,2829.8428,214.27055209,52.550858131,2.95873,0.267663,-1.1778,0.0982,0.1480887,2.01,0,67
1777,4042.0576,2833.407,214.41984969,52.460661841,3.772877,0.2699154,-1.4417,0.0777,0.1480887,2.822,0,28
1778,3936.5708,2830.6709,214.41192755,52.465235086,2.824929,0.2682065,-1.1275,0.1031,0.1480887,2.822,0,45
1779,1237.0363,2832.7205,214.21389387,52.585317167,2.812703,0.2673982,-1.1228,0.1032,0.1480887,2.582,0,50
1780,2710.5596,2840.5979,214.32278075,52.520214368,5.16002,0.2723967,-1.7816,0.0573,0.1480887,4.315,0,35
1781,3082.8594,2838.8616,214.34996871,52.503583151,6.072298,0.2737601,-1.9584,0.049,0.1480887,2.065,0,56
1782,2417.4966,2834.9856,214.30085483,52.53298939,3.956612,0.2694652,-1.4933,0.074,0.1480887,2.07,0,36
1783,3957.3494,2874.2117,214.41663007,52.466254766,334.0207,0.6270729,-6.3094,0.002,0.1480887,1.92,0,29
1784,2196.5781,2853.8218,214.28600337,52.543648881,46.33889,0.3374403,-4.1649,0.0079,0.1480887,1.917,0,50
1785,4741.1821,2856.1401,214.47264883,52.430544132,5.849524,0.2736217,-1.9178,0.0508,0.1480887,4.143,0,48
1786,2041.1129,2859.47,214.27499193,52.550808683,9.985362,0.2796053,-2.4984,0.0304,0.1480887,2.851,0,43
1787,951.718,2847.0244,214.19392926,52.598620532,2.897832,0.2678148,-1.1552,0.1004,0.1480887,2.06,0,109
1788,296.1656,2850.1375,214.14583857,52.627840164,2.504835,0.2673647,-0.9969,0.1159,0.1480887,1.618,0,39
1789,892.645,2850.6692,214.18984413,52.601405086,2.443858,0.2669913,-0.9702,0.1186,0.1480887,2.052,0,35
1790,4419.2051,2865.2578,214.44977265,52.445291906,34.38408,0.3202336,-3.8409,0.0101,0.1480887,1.84,0,35
1791,318.6935,2858.9275,214.14814228,52.62723517,4.592317,0.2706071,-1.6551,0.064,0.1480887,3.233,0,35
1792,4123.3989,2863.5444,214.42800515,52.458386545,3.086281,0.2686788,-1.2236,0.0945,0.1480887,3.047,0,59
1793,4045.4343,2871.3755,214.42287098,52.462207058,6.492105,0.2742471,-2.031,0.0459,0.1480887,2.506,0,36
1794,4923.7939,2864.2195,214.48658453,52.42276906,4.222576,0.270463,-1.5639,0.0696,0.1480887,2.011,0,38
1795,1144.4785,2869.8835,214.2097948,52.591089771,3.745378,0.2693454,-1.4337,0.0781,0.1480887,3.107,0,66
1796,2988.8374,2877.3748,214.34588641,52.509485931,69.01116,0.3685917,-4.5973,0.0058,0.1480887,1.863,0,27
1797,4851.7871,2871.6094,214.48186278,52.426306965,7.966607,0.277096,-2.2532,0.0378,0.1480887,2.661,0,35
1798,1205.6372,2865.4744,214.2139754,52.588177726,3.550458,0.2689942,-1.3757,0.0823,0.1480887,3.182,0,25
1799,109.6024,2872.946,214.13374247,52.637135053,6.398365,0.2745929,-2.0152,0.0466,0.1480887,2.749,0,82
1800,642.152,2875.6082,214.17320876,52.613636062,3.344582,0.2691447,-1.3109,0.0874,0.1480887,3.459,2,57
1801,4179.5107,2971.0491,214.43996725,52.460688192,35.9207,0.3212446,-3.8884,0.0097,0.1480887,10.815,0,36
1802,2967.2014,2869.6189,214.34373259,52.510101335,2.696257,0.2679737,-1.0769,0.1079,0.1480887,1.687,0,39
1803,150.4443,3036.7607,214.1487266,52.642667629,10569.78,3.212852,-10.0602,0.0003,0.1480887,2.026,0,43
1804,1948.613,2878.2246,214.26956332,52.555757073,4.066937,0.2699238,-1.5232,0.0721,0.1480887,2.688,0,24
