,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,mode,q_mode,class,SDSS12,m_SDSS!2,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,zph,e_zph,<zph>
4245,219.970472,39.927084,219.97047200000003,39.927084,1,,6,J143952.91+395537.5,,2003.2317,3,24.930999999999997,0.69,26.125,0.326,23.219,0.228,25.230999999999998,0.409,22.79,0.43799999999999994,,,,
4248,219.965686,39.917541,219.96568599999998,39.917541,1,,6,J143951.76+395503.1,,2003.2317,3,24.331999999999997,0.746,24.265,0.39899999999999997,23.884,0.392,22.308000000000003,0.183,21.744,0.314,,,,
4255,219.931962,39.950086,219.931962,39.950086,1,+,6,J143943.67+395700.3,,2003.2317,3,24.721999999999998,0.725,21.849,0.057,20.319000000000003,0.023,19.567999999999998,0.019,19.125999999999998,0.037000000000000005,,,,
4258,219.938049,39.942562,219.93804900000003,39.942562,1,+,6,J143945.13+395633.2,,2003.2317,3,23.31,0.425,22.869,0.134,21.698,0.066,20.709,0.046,20.323,0.099,,,,
4259,219.937707,39.932862,219.937707,39.932862,1,+,6,J143945.04+395558.3,,2003.2317,3,25.078000000000003,0.6729999999999999,23.135,0.168,21.829,0.07400000000000001,20.955,0.055999999999999994,20.504,0.11599999999999999,,,,
4260,219.922271,39.943589,219.922271,39.943589,1,,6,J143941.34+395636.9,,2003.2317,3,24.011999999999997,0.652,25.061,0.505,23.213,0.23199999999999998,24.5,0.57,22.837,0.461,,,,
4262,219.934974,39.939143,219.934974,39.939143,1,,6,J143944.39+395620.9,,2003.2317,3,25.905,0.418,25.145,0.516,22.839000000000002,0.179,24.738000000000003,0.5529999999999999,22.128,0.39799999999999996,,,,
4266,219.939582,39.974961,219.93958199999997,39.974961,1,+,6,J143945.49+395829.8,*,2003.2317,3,20.57,0.051,18.061,0.006,16.72,0.005,15.575999999999999,0.004,14.977,0.005,,,,
4267,219.943339,39.972987,219.943339,39.972986999999996,1,,6,J143946.40+395822.7,,2003.2317,3,22.864,0.302,24.906999999999996,0.473,25.185,0.46299999999999997,24.711,0.515,22.432,0.41700000000000004,,,,
4268,219.955518,39.964139,219.955518,39.964139,1,,6,J143949.32+395750.9,,2003.2317,3,22.389,0.203,25.109,0.483,24.435,0.469,24.529,0.54,22.823,0.44299999999999995,,,,
4269,219.941418,39.971707,219.94141800000003,39.971707,1,+,6,J143945.94+395818.1,,2003.2317,3,23.859,0.608,21.718000000000004,0.053,20.424,0.025,19.6,0.02,19.184,0.04,,,,
4270,219.93318,39.955309,219.93318,39.955309,1,+,6,J143943.96+395719.1,,2003.2317,3,24.092,0.6679999999999999,23.273000000000003,0.187,22.055,0.08800000000000001,20.566,0.040999999999999995,19.705,0.06,,,,
4271,219.947844,39.956887,219.947844,39.956887,1,+,6,J143947.48+395724.7,,2003.2317,3,23.934,0.623,22.656,0.113,21.266,0.047,20.044,0.027999999999999997,19.408,0.048,,,,
4275,219.942541,39.940637,219.942541,39.940637,1,+,6,J143946.20+395626.2,,2003.2317,3,24.412,0.777,22.108,0.07400000000000001,21.525,0.06,21.461,0.08900000000000001,21.305,0.233,,,,
4276,219.945323,39.948325,219.945323,39.948325,1,,6,J143946.87+395653.9,*,2003.2317,3,23.685,0.5429999999999999,23.726,0.264,22.349,0.111,21.186999999999998,0.066,20.506999999999998,0.113,,,,
4277,219.946741,39.947798,219.946741,39.947798,1,+,6,J143947.21+395652.0,,2003.2317,3,23.811,0.589,23.114,0.16399999999999998,22.647,0.145,22.933000000000003,0.289,22.326999999999998,0.41600000000000004,,,,
4278,219.950809,39.954167,219.950809,39.954167,1,+,6,J143948.19+395715.0,,2003.2317,3,22.826999999999998,0.287,21.474,0.043,21.092,0.04,20.881,0.051,21.101,0.183,,,,
4279,219.940166,39.951081,219.940166,39.951081,1,+,6,J143945.63+395703.8,,2003.2317,3,25.419,0.564,23.879,0.294,23.046999999999997,0.19899999999999998,22.732,0.24100000000000002,22.232,0.392,,,,
4285,219.946684,39.964144,219.94668399999998,39.964144,1,,6,J143947.20+395750.9,,2003.2317,3,25.61,0.529,23.385,0.226,23.21,0.265,22.462,0.205,21.319000000000003,0.268,,,,
4286,219.931907,39.953589,219.931907,39.953589,1,,6,J143943.65+395712.9,,2003.2317,3,24.469,0.722,25.459,0.456,24.662,0.49200000000000005,24.693,0.519,21.026999999999997,0.172,,,,
4287,219.850531,39.914341,219.85053100000002,39.914341,1,+,6,J143924.12+395451.6,,2003.2317,3,21.294,0.087,20.373,0.02,20.146,0.02,20.003,0.026000000000000002,20.03,0.076,,,,
4289,219.849827,39.900048,219.849827,39.900048,1,+,6,J143923.95+395400.1,,2003.2317,3,23.215,0.39799999999999996,22.891,0.135,22.836,0.16899999999999998,23.089000000000002,0.318,21.944000000000003,0.344,,,,
4294,219.850932,39.920751,219.85093199999997,39.920751,1,+,6,J143924.22+395514.7,,2003.2317,3,25.909000000000002,0.43200000000000005,23.635,0.256,22.785999999999998,0.171,22.998,0.314,21.901999999999997,0.355,,,,
4298,219.861799,39.921748,219.86179900000002,39.921748,1,+,6,J143926.83+395518.2,,2003.2317,3,23.839000000000002,0.614,24.033,0.33399999999999996,23.052,0.207,23.37,0.396,21.699,0.301,,,,
4303,219.87691,39.907632,219.87691,39.907632,1,,6,J143930.45+395427.4,,2003.2317,3,23.741999999999997,0.5579999999999999,25.33,0.47200000000000003,24.801,0.491,24.718000000000004,0.507,21.214000000000002,0.19899999999999998,,,,
4304,219.872675,39.930801,219.872675,39.930801,1,+,6,J143929.44+395550.8,*,2003.2317,3,20.726,0.057999999999999996,18.609,0.008,17.639,0.006,17.266,0.006,17.07,0.01,,,,
4306,219.86087,39.93491,219.86087,39.934909999999995,1,+,6,J143926.60+395605.6,,2003.2317,3,21.605,0.109,20.502,0.022000000000000002,19.980999999999998,0.018000000000000002,19.827,0.023,19.737000000000002,0.06,,,,
4307,219.863934,39.934289,219.86393399999997,39.934289,1,,6,J143927.34+395603.4,,2003.2317,3,22.255,0.183,24.701,0.45,24.113000000000003,0.41100000000000003,24.717,0.507,23.316999999999997,0.39799999999999996,,,,
4317,219.88017,39.924864,219.88017000000002,39.924864,1,+,6,J143931.24+395529.5,,2003.2317,3,22.796,0.27899999999999997,21.12,0.033,20.558000000000003,0.027000000000000003,20.25,0.031,20.156,0.085,,,,
4319,219.88396,39.920891,219.88396,39.920891,1,+,6,J143932.15+395515.2,,2003.2317,3,23.629,0.517,22.961,0.141,21.835,0.07200000000000001,21.34,0.07400000000000001,20.636,0.125,,,,
4322,219.866482,39.932431,219.866482,39.932431,1,+,6,J143927.95+395556.7,,2003.2317,3,25.041,0.755,23.622,0.265,22.104,0.10099999999999999,22.142,0.165,21.129,0.214,,,,
4323,219.876906,39.949837,219.87690600000002,39.949837,1,+,6,J143930.45+395659.4,,2003.2317,3,23.714000000000002,0.596,23.537,0.244,22.728,0.168,21.945,0.136,21.842,0.353,,,,
4324,219.87648,39.938315,219.87648,39.938315,1,+,6,J143930.35+395617.9,,2003.2317,3,25.71,0.45899999999999996,24.464000000000002,0.41,22.979,0.18600000000000003,21.921999999999997,0.12,21.451,0.239,,,,
4326,219.88546,39.918566,219.88546000000002,39.918566,1,,6,J143932.51+395506.8,,2003.2317,3,24.43,0.782,24.291999999999998,0.418,23.959,0.428,22.344,0.193,22.766,0.5,,,,
4327,219.831171,39.926426,219.83117099999998,39.926426,1,+,6,J143919.48+395535.1,*,2003.2317,3,22.263,0.18899999999999997,19.812,0.013999999999999999,18.323,0.008,16.777,0.005,15.96,0.006999999999999999,,,,
4329,219.838748,39.949472,219.838748,39.949472,1,,6,J143921.29+395658.0,,2003.2317,3,22.465,0.225,25.118000000000002,0.47100000000000003,24.313000000000002,0.455,24.748,0.516,22.872,0.45799999999999996,,,,
4340,219.84549,39.948799,219.84548999999998,39.948799,1,,6,J143922.91+395655.6,*,2003.2317,3,25.57,0.551,24.921999999999997,0.49200000000000005,23.910999999999998,0.396,22.230999999999998,0.16899999999999998,21.455,0.261,,,,
4341,219.824862,39.925197,219.82486200000002,39.925197,1,,6,J143917.96+395530.7,*,2003.2317,3,23.471999999999998,0.47700000000000004,25.391,0.447,24.848000000000003,0.483,24.480999999999998,0.531,21.281999999999996,0.21100000000000002,,,,
4342,219.848812,39.935717,219.848812,39.935717,1,+,6,J143923.71+395608.5,*,2003.2317,3,22.186,0.171,19.637,0.013000000000000001,18.227999999999998,0.006999999999999999,17.069000000000003,0.006,16.451,0.008,,,,
4354,219.853478,39.934386,219.85347799999997,39.934385999999996,1,+,6,J143924.83+395603.7,,2003.2317,3,24.928,0.735,23.586,0.24100000000000002,23.044,0.207,23.372,0.401,22.479,0.45299999999999996,,,,
4357,219.832911,39.919096,219.832911,39.919096,1,,6,J143919.89+395508.7,*,2003.2317,3,24.802,0.8140000000000001,24.38,0.441,24.303,0.51,24.35,0.614,21.038,0.19899999999999998,,,,
4358,219.853641,39.976672,219.853641,39.976672,1,,6,J143924.87+395836.0,*,2003.2317,3,16.21,0.006999999999999999,15.792,0.006999999999999999,14.22,0.002,14.985999999999999,0.008,14.357999999999999,0.006999999999999999,,,,
4359,219.86098,39.978054,219.86097999999998,39.978054,1,+,6,J143926.63+395840.9,*,2003.2317,3,24.26,0.7020000000000001,20.897,0.027999999999999997,19.515,0.013999999999999999,18.709,0.011000000000000001,18.262999999999998,0.021,,,,
4360,219.859136,39.978773,219.85913599999998,39.978773,1,,6,J143926.19+395843.5,,2003.2317,3,24.49,0.762,24.118000000000002,0.342,23.266,0.242,22.351999999999997,0.18,22.441999999999997,0.444,,,,
4362,219.854565,39.964677,219.85456499999998,39.964677,1,+,6,J143925.09+395752.8,*,2003.2317,3,24.658,0.745,23.171,0.165,21.72,0.066,20.156,0.028999999999999998,19.338,0.045,,,,
4364,219.849347,39.968198,219.84934700000002,39.968198,1,,6,J143923.84+395805.5,*,2003.2317,3,24.686999999999998,0.737,24.636,0.426,23.019000000000002,0.19,24.025,0.515,22.855,0.445,,,,
4365,219.856196,39.960719,219.85619599999998,39.960719,1,,6,J143925.48+395738.5,*,2003.2317,3,17.117,0.008,15.790999999999999,0.004,15.378,0.009000000000000001,15.116,0.005,15.042,0.005,,,,
4367,219.852869,39.950499,219.852869,39.950499,1,,6,J143924.68+395701.7,,2003.2317,3,22.628,0.249,25.279,0.47,23.988000000000003,0.382,24.340999999999998,0.5379999999999999,22.184,0.381,,,,
4370,219.86058,39.97048,219.86057999999997,39.97048,1,+,6,J143926.53+395813.7,,2003.2317,3,23.338,0.426,23.305999999999997,0.18600000000000003,23.096999999999998,0.207,22.766,0.247,22.308000000000003,0.413,,,,
4371,219.87212,39.958951,219.87212000000002,39.958951,1,+,6,J143929.30+395732.2,*,2003.2317,3,23.837,0.579,21.138,0.033,20.118,0.02,19.69,0.021,19.409000000000002,0.046,,,,
4375,219.869304,39.948477,219.869304,39.948477000000004,1,+,6,J143928.63+395654.5,,2003.2317,3,24.397,0.764,24.688000000000002,0.479,23.006,0.20600000000000002,22.795,0.26899999999999996,22.090999999999998,0.39899999999999997,,,,
4379,219.894215,39.968785,219.894215,39.968785,1,+,6,J143934.61+395807.6,*,2003.2317,3,20.01,0.035,17.519000000000002,0.005,16.375,0.005,15.917,0.005,15.689,0.006,-0.00016999999999999999,,,
4380,219.890191,39.969219,219.89019100000002,39.969219,1,+,6,J143933.64+395809.1,,2003.2317,3,21.673000000000002,0.114,20.665,0.024,20.233,0.021,20.12,0.027999999999999997,20.13,0.083,,,,
4384,219.899747,39.940444,219.89974700000002,39.940444,1,+,6,J143935.93+395625.5,,2003.2317,3,23.974,0.7170000000000001,23.247,0.20600000000000002,22.316,0.127,21.588,0.107,21.358,0.266,,,,
4385,219.887084,39.959321,219.887084,39.959321,1,,6,J143932.90+395733.5,,2003.2317,3,24.71,0.7290000000000001,23.491,0.217,24.035,0.395,23.733,0.466,21.949,0.33799999999999997,,,,
4387,219.891286,39.952271,219.89128599999998,39.952271,1,+,6,J143933.90+395708.1,,2003.2317,3,24.526,0.7490000000000001,22.535999999999998,0.102,21.883000000000003,0.077,21.605999999999998,0.096,21.912,0.344,,,,
4393,219.911096,39.973376,219.911096,39.973376,1,+,6,J143938.66+395824.1,*,2003.2317,3,24.935,0.73,23.02,0.155,21.524,0.059000000000000004,20.849,0.053,20.342,0.105,,,,
4400,219.917046,39.953656,219.917046,39.953656,1,+,6,J143940.09+395713.1,,2003.2317,3,23.023000000000003,0.332,21.732,0.052000000000000005,21.357,0.049,21.07,0.059000000000000004,20.925,0.159,,,,
4401,219.886132,39.963426,219.88613199999998,39.963426,1,+,6,J143932.67+395748.3,,2003.2317,3,24.184,0.672,23.724,0.255,22.893,0.17300000000000001,23.134,0.321,22.553,0.434,,,,
4404,219.892191,39.959512,219.89219100000003,39.959512,1,,6,J143934.12+395734.2,,2003.2317,3,26.025,0.414,24.177,0.391,22.665,0.157,21.726,0.11199999999999999,21.160999999999998,0.24100000000000002,,,,
4406,219.893933,39.955863,219.893933,39.955863,1,+,6,J143934.54+395721.1,,2003.2317,3,24.703000000000003,0.721,23.51,0.21899999999999997,23.185,0.21899999999999997,22.743000000000002,0.239,22.261,0.392,,,,
4409,219.89006,39.961181,219.89006,39.961180999999996,1,,6,J143933.61+395740.2,,2003.2317,3,23.677,0.54,23.415,0.209,23.416,0.272,22.258000000000003,0.166,21.845,0.32899999999999996,,,,
4410,219.91098,39.993418,219.91098,39.993418,1,+,6,J143938.63+395936.3,*,2003.2317,3,23.464000000000002,0.469,20.496,0.022000000000000002,19.167,0.011000000000000001,18.519000000000002,0.01,18.22,0.02,,,,
4414,219.924673,39.995953,219.92467299999998,39.995953,1,,6,J143941.92+395945.4,,2003.2317,3,22.462,0.218,25.108,0.479,25.445999999999998,0.41,24.685,0.519,22.09,0.365,,,,
4421,219.915477,39.982542,219.915477,39.982541999999995,1,,6,J143939.71+395857.1,,2003.2317,3,24.031999999999996,0.63,23.444000000000003,0.20800000000000002,23.249000000000002,0.23,23.726999999999997,0.46399999999999997,22.99,0.43799999999999994,,,,
4425,219.912253,39.987755,219.912253,39.987755,1,+,6,J143938.94+395915.9,,2003.2317,3,23.75,0.5529999999999999,25.078000000000003,0.479,23.125999999999998,0.209,23.685,0.452,21.811999999999998,0.308,,,,
4426,219.925275,40.007463,219.925275,40.007463,1,+,6,J143942.06+400026.8,,2003.2317,3,24.756999999999998,0.764,24.353,0.41100000000000003,22.886,0.18600000000000003,22.583000000000002,0.228,22.362,0.449,,,,
4429,219.927955,39.998168,219.92795499999997,39.998168,1,+,6,J143942.70+395953.4,,2003.2317,3,24.19,0.675,23.879,0.285,22.91,0.175,23.322,0.36700000000000005,21.628,0.271,,,,
4431,219.925401,39.967632,219.92540099999997,39.967632,1,+,6,J143942.09+395803.4,,2003.2317,3,24.888,0.7609999999999999,23.916999999999998,0.322,22.669,0.158,21.629,0.10300000000000001,20.81,0.159,,,,
4433,219.913342,39.981478,219.913342,39.981478,1,,6,J143939.20+395853.3,,2003.2317,3,25.017,0.7070000000000001,23.939,0.315,23.166999999999998,0.231,21.72,0.109,21.504,0.26899999999999996,,,,
4435,219.866134,39.98548,219.866134,39.985479999999995,1,+,6,J143927.87+395907.7,*,2003.2317,3,24.514,0.7440000000000001,24.248,0.353,22.158,0.09300000000000001,20.912,0.052000000000000005,20.179000000000002,0.086,,,,
4437,219.872488,39.977422,219.87248799999998,39.977422,1,+,6,J143929.39+395838.7,*,2003.2317,3,23.753,0.56,21.287,0.037000000000000005,19.910999999999998,0.017,18.804000000000002,0.012,18.226,0.02,,,,
4441,219.873381,39.97992,219.873381,39.97992,1,+,6,J143929.61+395847.7,,2003.2317,3,22.551,0.23,21.381,0.039,21.043000000000003,0.038,20.896,0.051,20.861,0.151,,,,
4442,219.883522,39.997785,219.88352200000003,39.997785,1,,6,J143932.04+395952.0,,2003.2317,3,24.979,0.7120000000000001,23.308000000000003,0.191,24.778000000000002,0.519,24.123,0.561,22.83,0.474,,,,
4447,219.890123,39.97655,219.890123,39.97655,1,,6,J143933.62+395835.5,,2003.2317,3,24.824,0.794,23.054000000000002,0.168,23.324,0.28,23.066,0.353,22.500999999999998,0.49700000000000005,,,,
4454,219.89461,40.021643,219.89461,40.021643,1,+,6,J143934.70+400117.9,,2003.2317,3,23.721,0.561,21.775,0.053,20.598000000000003,0.027999999999999997,20.012999999999998,0.026000000000000002,19.765,0.062,,,,
4456,219.898408,40.001449,219.89840800000002,40.001449,1,+,6,J143935.61+400005.2,*,2003.2317,3,22.804000000000002,0.275,20.735,0.025,19.421,0.013000000000000001,18.007,0.008,17.293,0.012,,,,
4461,219.886416,40.005623,219.88641600000003,40.005623,1,,6,J143932.73+400020.2,,2003.2317,3,23.195999999999998,0.402,23.029,0.156,23.213,0.242,22.879,0.28800000000000003,21.748,0.325,,,,
4462,219.890821,40.013122,219.890821,40.013121999999996,1,,6,J143933.79+400047.2,,2003.2317,3,23.706,0.601,23.093000000000004,0.171,23.319000000000003,0.275,22.419,0.20800000000000002,21.973000000000003,0.392,,,,
4463,219.894538,40.01049,219.89453799999998,40.010490000000004,1,+,6,J143934.68+400037.7,,2003.2317,3,24.845,0.743,23.293000000000003,0.187,22.166,0.09699999999999999,21.598000000000003,0.095,20.961,0.171,,,,
4466,219.900244,40.007716,219.900244,40.007715999999995,1,,6,J143936.05+400027.7,,2003.2317,3,24.585,0.748,23.576999999999998,0.228,24.566999999999997,0.48,24.875999999999998,0.479,22.432,0.423,,,,
4473,219.913725,40.009944,219.913725,40.009944,1,,6,J143939.29+400035.7,,2003.2317,3,25.163,0.667,24.604,0.44799999999999995,23.71,0.335,22.513,0.207,23.36,0.41100000000000003,,,,
4474,220.07968,39.852816,220.07967999999997,39.852816,1,+,6,J144019.12+395110.1,*,2003.2317,3,21.148000000000003,0.078,19.098,0.01,18.24,0.006999999999999999,17.85,0.006999999999999999,17.636,0.013999999999999999,,,,
4476,220.079244,39.851542,220.079244,39.851541999999995,1,,6,J144019.01+395105.5,,2003.2317,3,23.703000000000003,0.59,25.211,0.516,24.090999999999998,0.45899999999999996,21.663,0.11199999999999999,20.896,0.172,,,,
4477,220.081568,39.867676,220.081568,39.867676,1,+,6,J144019.57+395203.6,,2003.2317,3,22.494,0.22899999999999998,22.096999999999998,0.071,21.791,0.07200000000000001,21.730999999999998,0.11199999999999999,21.726,0.303,,,,
4479,220.063339,39.867266,220.063339,39.867266,1,+,6,J144015.20+395202.1,,2003.2317,3,23.565,0.637,23.252,0.22899999999999998,22.243000000000002,0.136,21.193,0.09,20.805,0.195,,,,
4484,220.074323,39.863288,220.074323,39.863288,1,+,6,J144017.83+395147.8,,2003.2317,3,23.276999999999997,0.41,21.584,0.046,20.124000000000002,0.02,19.195999999999998,0.015,18.736,0.027999999999999997,,,,
4496,220.085144,39.851094,220.08514399999999,39.851094,1,+,6,J144020.43+395103.9,,2003.2317,3,23.415,0.449,24.228,0.35600000000000004,22.93,0.18100000000000002,22.316999999999997,0.18,22.17,0.375,,,,
4499,220.072711,39.860777,220.072711,39.860777,1,,6,J144017.45+395138.7,,2003.2317,3,25.838,0.419,25.585,0.431,23.329,0.248,22.377,0.187,22.785999999999998,0.439,,,,
4500,220.075321,39.850704,220.075321,39.850704,1,,6,J144018.07+395102.5,,2003.2317,3,23.578000000000003,0.508,25.049,0.478,23.771,0.345,22.156999999999996,0.158,22.901999999999997,0.447,,,,
4501,220.10141,39.890255,220.10141000000002,39.890254999999996,1,,6,J144024.33+395324.9,*,2003.2317,3,17.352,0.011000000000000001,15.491,0.006,13.886,0.003,14.895999999999999,0.02,14.142000000000001,0.008,,,,
4503,220.101021,39.894237,220.101021,39.894237,1,,6,J144024.24+395339.2,,2003.2317,3,23.804000000000002,0.5660000000000001,25.1,0.478,25.491,0.408,24.147,0.568,21.269000000000002,0.21,,,,
4517,220.112134,39.888971,220.112134,39.888971000000005,1,+,6,J144026.91+395320.2,,2003.2317,3,23.444000000000003,0.461,22.355,0.086,21.05,0.039,20.127,0.03,19.671,0.057999999999999996,,,,
4520,220.093205,39.894374,220.09320499999998,39.894374,1,+,6,J144022.36+395339.7,,2003.2317,3,23.884,0.628,23.651,0.258,22.685,0.158,22.309,0.19,22.546,0.467,,,,
4523,220.098874,39.879566,220.09887400000002,39.879566,1,,6,J144023.72+395246.4,,2003.2317,3,25.303,0.619,24.546,0.441,24.479,0.502,23.948,0.563,20.746,0.145,,,,
4524,220.04534,39.878329,220.04533999999998,39.878329,1,+,6,J144010.88+395241.9,*,2003.2317,3,17.045,0.008,15.865,0.004,15.45,0.004,15.275,0.004,15.229000000000001,0.005,,,,
4525,220.066558,39.882351,220.06655800000001,39.882351,1,+,6,J144015.97+395256.4,,2003.2317,3,21.291999999999998,0.086,20.292,0.019,19.969,0.018000000000000002,19.823,0.023,19.867,0.067,,,,
4528,220.056796,39.872338,220.056796,39.872338,1,+,6,J144013.63+395220.4,*,2003.2317,3,22.921,0.311,20.514,0.022000000000000002,19.229,0.012,18.634,0.011000000000000001,18.284000000000002,0.021,,,,
4529,220.055455,39.873053,220.055455,39.873053000000006,1,+,6,J144013.30+395222.9,,2003.2317,3,23.093000000000004,0.369,21.895,0.06,21.633000000000003,0.063,21.476,0.09,22.021,0.35700000000000004,,,,
4531,220.040104,39.886297,220.040104,39.886297,1,+,6,J144009.62+395310.6,,2003.2317,3,24.92,0.7909999999999999,22.773000000000003,0.133,22.171999999999997,0.10800000000000001,22.135,0.172,22.459,0.48200000000000004,,,,
4534,220.045819,39.887991,220.045819,39.887991,1,+,6,J144010.99+395316.7,*,2003.2317,3,24.885,0.728,23.288,0.18600000000000003,21.879,0.077,21.392,0.083,20.588,0.122,,,,
4537,220.051356,39.893719,220.051356,39.893719,1,,6,J144012.32+395337.3,,2003.2317,3,23.574,0.551,22.596,0.11599999999999999,21.066999999999997,0.044000000000000004,20.166,0.033,19.722,0.065,,,,
4540,220.054738,39.898468,220.054738,39.898468,1,,6,J144013.13+395354.4,,2003.2317,3,25.384,0.5670000000000001,24.296999999999997,0.375,23.079,0.205,24.406999999999996,0.5720000000000001,22.142,0.37,,,,
